timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435295810246,-1.125,0.4375,-0.75,1.4211021251127591,-1.125,-0.4375,-0.75
1435295810445,-0.125,0.1875,0.5,0.5484352742120077,-0.125,-0.1875,0.5
1435295810644,-0.75,0.5,0.0625,0.90355201842506,-0.75,-0.5,0.0625
1435295810843,-0.125,1.125,0.4375,1.213530489934225,-0.125,-1.125,0.4375
1435295811041,0,0.875,0.3125,0.9291292967074066,0,-0.875,0.3125
1435295811638,-0.1875,0.9375,0.1875,0.9742785792574935,-0.1875,-0.9375,0.1875
1435295811640,0.3125,2.125,1.1875,2.4542692395089825,0.3125,-2.125,1.1875
1435295811641,-0.9375,0.5,1.625,1.9415280708761333,-0.9375,-0.5,1.625
1435295812035,-0.625,-0.5,0,0.8003905296791061,-0.625,0.5,0
1435295812037,-0.9375,0.6875,0,1.1625672023586422,-0.9375,-0.6875,0
1435295812432,-0.375,1,0.0625,1.0698276730389806,-0.375,-1,0.0625
1435295812434,-0.3125,0.9375,0.4375,1.0807260291119114,-0.3125,-0.9375,0.4375
1435295812830,-0.375,1.625,-2.3125,2.851123681989261,-0.375,-1.625,-2.3125
1435295812832,-0.3125,0.9375,-0.0625,0.9901862198596787,-0.3125,-0.9375,-0.0625
1435295813028,0,-0.375,-2.625,2.6516504294495533,0,0.375,-2.625
1435295813227,-0.0625,-0.375,-0.1875,0.42389562394532926,-0.0625,0.375,-0.1875
1435295813624,-0.375,0.875,-0.1875,0.9702609185162515,-0.375,-0.875,-0.1875
1435295813627,-0.125,1.5,0.5625,1.6068700165228051,-0.125,-1.5,0.5625
1435295814022,-0.4375,0.3125,0.5,0.7342087577794206,-0.4375,-0.3125,0.5
1435295814024,-0.25,-0.1875,-2.625,2.643535747819575,-0.25,0.1875,-2.625
1435295814220,-1.3125,2.3125,0.5,2.7056076027391702,-1.3125,-2.3125,0.5
1435295814618,-0.375,0.6875,0.3125,0.8431710977020026,-0.375,-0.6875,0.3125
1435295814622,-0.375,0.875,0.9375,1.3360973954019968,-0.375,-0.875,0.9375
1435295814817,-1,2.625,1,2.981715110469141,-1,-2.625,1
1435295815016,-0.75,0.1875,0.6875,1.034559084827928,-0.75,-0.1875,0.6875
1435295815214,-0.375,-0.1875,-2.1875,2.2273162101506827,-0.375,0.1875,-2.1875
1435295815413,0.8125,3.375,0,3.471423519249704,0.8125,-3.375,0
1435295815612,-0.375,0.8125,0,0.8948638164547721,-0.375,-0.8125,0
1435295815811,-0.375,0.75,0,0.8385254915624212,-0.375,-0.75,0
1435295816010,-0.8125,0.6875,-1.4375,1.7886360026567731,-0.8125,-0.6875,-1.4375
1435295816208,-0.125,0.3125,0.375,0.5038911092686593,-0.125,-0.3125,0.375
1435295816407,-0.375,0.4375,0.0625,0.5796011559684815,-0.375,-0.4375,0.0625
1435295816606,-0.6875,0.875,-0.0625,1.114534656257938,-0.6875,-0.875,-0.0625
1435295816804,-0.3125,1.0625,-0.0625,1.109264959331178,-0.3125,-1.0625,-0.0625
1435295817004,-0.3125,1,0.4375,1.1353688827865593,-0.3125,-1,0.4375
1435295817600,-0.6875,1.4375,-0.8125,1.7886360026567731,-0.6875,-1.4375,-0.8125
1435295817799,-0.625,0.125,-0.25,0.6846531968814576,-0.625,-0.125,-0.25
1435295817801,-0.125,0.5,-2.75,2.797878660699924,-0.125,-0.5,-2.75
1435295817802,-3.25,3.125,0.25,4.5155979670471105,-3.25,-3.125,0.25
1435295818001,-0.75,0.8125,0,1.1057378758096332,-0.75,-0.8125,0
1435295818195,-1.8125,1.0625,-0.25,2.1157888599763446,-1.8125,-1.0625,-0.25
1435295818394,-0.25,0.3125,-0.375,0.5484352742120077,-0.25,-0.3125,-0.375
1435295818593,-0.25,0.3125,-0.0625,0.4050462936504913,-0.25,-0.3125,-0.0625
1435295818792,-1.1875,0.875,-0.0625,1.4763764763772145,-1.1875,-0.875,-0.0625
1435295818991,-0.625,1.0625,-0.375,1.288470508005519,-0.625,-1.0625,-0.375
1435295819190,-0.8125,0.625,0.0625,1.0269797953221864,-0.8125,-0.625,0.0625
1435295819389,-0.375,1.375,-0.1875,1.4375,-0.375,-1.375,-0.1875
1435295819786,-0.3125,0.5625,-1.9375,2.0415603713826345,-0.3125,-0.5625,-1.9375
1435295819787,-3.6875,-1.6875,0.125,4.05720809177937,-3.6875,1.6875,0.125
1435295819985,-0.4375,1,0.0625,1.0933034802834938,-0.4375,-1,0.0625
1435295820184,0.0625,1.0625,0.8125,1.3390178303517843,0.0625,-1.0625,0.8125
1435295820581,0.125,1.6875,0.4375,1.7477664317636954,0.125,-1.6875,0.4375
1435295820583,-0.75,0.3125,0.5625,0.9882117688026185,-0.75,-0.3125,0.5625
1435295820978,-0.5625,-0.125,-1,1.1541365820387117,-0.5625,0.125,-1
1435295820979,0.625,1.5625,-0.375,1.7241392780167153,0.625,-1.5625,-0.375
1435295821376,-0.4375,0.875,0.0625,0.9802741963348827,-0.4375,-0.875,0.0625
1435295821378,-0.625,1.375,0.1875,1.5219744577357401,-0.625,-1.375,0.1875
1435295821575,-0.9375,1.0625,-0.8125,1.6333917931714974,-0.9375,-1.0625,-0.8125
1435295821774,0.375,0.875,-0.25,0.9842509842514764,0.375,-0.875,-0.25
1435295821972,0.1875,0.625,0.25,0.6987712429686843,0.1875,-0.625,0.25
1435295822171,-0.5,1,0.75,1.346291201783626,-0.5,-1,0.75
1435295822370,-0.1875,0.625,0.625,0.90355201842506,-0.1875,-0.625,0.625
1435295822767,-0.1875,0.875,-0.6875,1.1284668803292368,-0.1875,-0.875,-0.6875
1435295822965,-0.875,0.5625,-0.0625,1.0420832500333166,-0.875,-0.5625,-0.0625
1435295823164,-0.625,0.875,-0.25,1.103970108290981,-0.625,-0.875,-0.25
1435295823364,-0.625,0.875,-0.25,1.103970108290981,-0.625,-0.875,-0.25
1435295823563,-0.5,0.8125,0.5,1.0771054962258804,-0.5,-0.8125,0.5
1435295823760,-0.4375,0.5,0.25,0.7098635432250342,-0.4375,-0.5,0.25
1435295823959,-1,0.6875,0.375,1.2701500895563484,-1,-0.6875,0.375
1435295824158,-0.25,1.125,0.125,1.159202311936963,-0.25,-1.125,0.125
1435295824356,0,1,0.125,1.0077822185373186,0,-1,0.125
1435295824555,-0.25,1.125,-0.25,1.1792476415070754,-0.25,-1.125,-0.25
1435295824754,0.0625,0.875,-0.4375,0.9802741963348827,0.0625,-0.875,-0.4375
1435295824953,-0.3125,0.875,-0.4375,1.0269797953221864,-0.3125,-0.875,-0.4375
1435295825151,0.5625,-0.1875,0.125,0.6059599821770412,0.5625,0.1875,0.125
1435295825350,-0.625,1.125,0.0625,1.288470508005519,-0.625,-1.125,0.0625
1435295825550,-0.25,0.9375,0.0625,0.9722718241315028,-0.25,-0.9375,0.0625
1435295825748,-0.25,1,0,1.0307764064044151,-0.25,-1,0
1435295825946,-0.3125,0.9375,-0.0625,0.9901862198596787,-0.3125,-0.9375,-0.0625
1435295826145,-0.3125,1,0.3125,1.0933034802834938,-0.3125,-1,0.3125
1435295826344,-1.0625,0.6875,-0.625,1.4114487238295268,-1.0625,-0.6875,-0.625
1435295826543,-0.5625,0.8125,-0.25,1.0193441518937556,-0.5625,-0.8125,-0.25
1435295826742,-0.3125,0.625,0.0625,0.701560760020114,-0.3125,-0.625,0.0625
1435295827139,-0.375,0.8125,0.125,0.90355201842506,-0.375,-0.8125,0.125
1435295827141,-0.3125,0.875,-0.25,0.9621752698962908,-0.3125,-0.875,-0.25
1435295827338,-0.1875,0.5625,-0.25,0.6434768838116876,-0.1875,-0.5625,-0.25
1435295827537,-0.75,1,0,1.25,-0.75,-1,0
1435295827934,-0.375,0.875,-0.0625,0.9540210951546092,-0.375,-0.875,-0.0625
1435295827935,-0.125,2.9375,-0.4375,2.9725304876485286,-0.125,-2.9375,-0.4375
1435295828133,-0.5625,0.625,-0.3125,0.8970437559004577,-0.5625,-0.625,-0.3125
1435295828530,-0.5625,0.75,-0.1875,0.9560661587986472,-0.5625,-0.75,-0.1875
1435295828532,-0.3125,1,-0.0625,1.0495534764841665,-0.3125,-1,-0.0625
1435295828729,-0.3125,1.0625,-0.0625,1.109264959331178,-0.3125,-1.0625,-0.0625
1435295828928,-0.125,1,-0.0625,1.0097184013377194,-0.125,-1,-0.0625
1435295829325,-0.125,1,0.0625,1.0097184013377194,-0.125,-1,0.0625
1435295829327,-0.1875,0.875,0,0.8948638164547721,-0.1875,-0.875,0
1435295829524,-0.3125,0.9375,1.375,1.6932771480180082,-0.3125,-0.9375,1.375
1435295829724,-0.625,1.6875,-0.125,1.8038587112077265,-0.625,-1.6875,-0.125
1435295830120,-0.8125,0.6875,0.1875,1.0807260291119114,-0.8125,-0.6875,0.1875
1435295830122,-0.8125,2.25,1.375,2.7592175068305145,-0.8125,-2.25,1.375
1435295830517,-1.8125,0.9375,6.9375,7.2313877471755035,-1.8125,-0.9375,6.9375
1435295830717,5.625,1.25,0.125,5.7635709416992515,5.625,-1.25,0.125
1435295830719,-0.6875,0.75,0.1875,1.034559084827928,-0.6875,-0.75,0.1875
1435295830915,-0.75,0.9375,0.25,1.2263385543967864,-0.75,-0.9375,0.25
1435295832306,-1.25,0.5,0.125,1.352081728298996,-1.25,-0.5,0.125
1435295833102,-1,0.625,0.75,1.3975424859373686,-1,-0.625,0.75
1435295833104,-0.375,0.4375,0.25,0.6281172263200556,-0.375,-0.4375,0.25
1435295833105,-0.25,-0.0625,0.1875,0.31868871959954903,-0.25,0.0625,0.1875
1435295834096,-0.4375,1.3125,-0.1875,1.3961442439805423,-0.4375,-1.3125,-0.1875
1435295834097,-0.75,0.8125,0,1.1057378758096332,-0.75,-0.8125,0
1435295834099,-0.6875,0.9375,-0.1875,1.1775902300885484,-0.6875,-0.9375,-0.1875
1435295834494,-0.8125,0.4375,-0.125,0.9312290266094587,-0.8125,-0.4375,-0.125
1435295834495,-0.8125,0.1875,0.0625,0.8361930100162283,-0.8125,-0.1875,0.0625
1435295834497,-0.75,0.4375,0.3125,0.9228014412645875,-0.75,-0.4375,0.3125
1435295834692,-0.25,0.6875,0,0.7315437444199766,-0.25,-0.6875,0
1435295834694,-0.375,1.0625,0.1875,1.1422291801560667,-0.375,-1.0625,0.1875
1435295834890,-0.3125,1.625,0.1875,1.6653640743092786,-0.3125,-1.625,0.1875
1435295835089,0.75,1,-4.25,4.430011286667337,0.75,-1,-4.25
1435295835091,-8,8,0.25,11.316470297756275,-8,-8,0.25
1435295835092,-1.25,1.8125,-0.0625,2.2026262733382618,-1.25,-1.8125,-0.0625
1435295835288,-0.9375,0.375,0.1875,1.0269797953221864,-0.9375,-0.375,0.1875
1435295835289,-1.125,0.3125,-0.375,1.2263385543967864,-1.125,-0.3125,-0.375
1435295835291,-1.1875,0.8125,-0.4375,1.5039011769394957,-1.1875,-0.8125,-0.4375
1435295835487,-0.0625,0.25,-3.5,3.5094737853416142,-0.0625,-0.25,-3.5
1435295835488,0.1875,6.5625,0.375,6.575879218781318,0.1875,-6.5625,0.375
1435295835884,-0.3125,0.875,0.1875,0.9478594305064438,-0.3125,-0.875,0.1875
1435295835885,-0.25,1,0.125,1.0383279828647594,-0.25,-1,0.125
1435295835887,-0.1875,0.625,-0.25,0.6987712429686843,-0.1875,-0.625,-0.25
1435295836083,-0.5,0.8125,-0.375,1.0250762166785454,-0.5,-0.8125,-0.375
1435295836084,-0.3125,1.0625,-0.125,1.114534656257938,-0.3125,-1.0625,-0.125
1435295836282,-0.4375,0.125,0.5625,0.7234898064243891,-0.4375,-0.125,0.5625
1435295836480,-0.25,1.8125,0.125,1.8339250938901512,-0.25,-1.8125,0.125
1435295836679,-0.25,1.0625,0.25,1.1197795541980573,-0.25,-1.0625,0.25
